user_id,config,k,n_relevant,n_reachable,n_returned,qualifying_ratings,precision,recall,recall_reachable,ndcg,ap
U03002,popularity,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03002,popularity,20,1,1,20,1,0.05,1.0,1.0,0.23540891336663824,0.05555555555555555
U03002,knowledge_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03002,knowledge_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03002,knowledge_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03002,content_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03002,content_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03002,content_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03002,cascade,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03002,cascade,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03002,cascade,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03004,random,5,1,0,5,2,0.0,0.0,,0.0,0.0
U03004,random,10,1,0,10,2,0.0,0.0,,0.0,0.0
U03004,random,20,1,0,20,2,0.0,0.0,,0.0,0.0
U03004,popularity,5,1,0,5,2,0.0,0.0,,0.0,0.0
U03004,popularity,10,1,0,10,2,0.0,0.0,,0.0,0.0
U03004,popularity,20,1,0,20,2,0.05,1.0,,0.23137821315975915,0.05263157894736842
U03004,knowledge_only,5,1,0,5,2,0.0,0.0,,0.0,0.0
U03004,knowledge_only,10,1,0,10,2,0.0,0.0,,0.0,0.0
U03004,knowledge_only,20,1,0,20,2,0.0,0.0,,0.0,0.0
U03004,content_only,5,1,0,5,2,0.0,0.0,,0.0,0.0
U03004,content_only,10,1,0,10,2,0.0,0.0,,0.0,0.0
U03004,content_only,20,1,0,20,2,0.0,0.0,,0.0,0.0
U03004,cascade,5,1,0,5,2,0.0,0.0,,0.0,0.0
U03004,cascade,10,1,0,10,2,0.0,0.0,,0.0,0.0
U03004,cascade,20,1,0,20,2,0.0,0.0,,0.0,0.0
U03008,random,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03008,random,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03008,random,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03008,popularity,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03008,popularity,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03008,popularity,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03008,knowledge_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03008,knowledge_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03008,knowledge_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03008,content_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03008,content_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03008,content_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03008,cascade,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03008,cascade,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03008,cascade,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03010,random,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03010,random,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03010,random,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03010,popularity,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03010,popularity,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03010,popularity,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03010,knowledge_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03010,knowledge_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03010,knowledge_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03010,content_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03010,content_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03010,content_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03010,cascade,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03010,cascade,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03010,cascade,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03012,random,5,2,1,5,2,0.0,0.0,0.0,0.0,0.0
U03012,random,10,2,1,10,2,0.0,0.0,0.0,0.0,0.0
U03012,random,20,2,1,20,2,0.0,0.0,0.0,0.0,0.0
U03012,popularity,5,2,1,5,2,0.2,0.5,0.0,0.6131471927654584,0.5
U03012,popularity,10,2,1,10,2,0.1,0.5,0.0,0.6131471927654584,0.5
U03012,popularity,20,2,1,20,2,0.05,0.5,0.0,0.6131471927654584,0.5
U03012,knowledge_only,5,2,1,5,2,0.0,0.0,0.0,0.0,0.0
U03012,knowledge_only,10,2,1,10,2,0.0,0.0,0.0,0.0,0.0
U03012,knowledge_only,20,2,1,20,2,0.0,0.0,0.0,0.0,0.0
U03012,content_only,5,2,1,5,2,0.0,0.0,0.0,0.0,0.0
U03012,content_only,10,2,1,10,2,0.0,0.0,0.0,0.0,0.0
U03012,content_only,20,2,1,20,2,0.0,0.0,0.0,0.0,0.0
U03012,cascade,5,2,1,5,2,0.0,0.0,0.0,0.0,0.0
U03012,cascade,10,2,1,10,2,0.0,0.0,0.0,0.0,0.0
U03012,cascade,20,2,1,20,2,0.0,0.0,0.0,0.0,0.0
U03024,random,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03024,random,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03024,random,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03024,popularity,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03024,popularity,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03024,popularity,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03024,knowledge_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03024,knowledge_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03024,knowledge_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03024,content_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03024,content_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03024,content_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03024,cascade,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03024,cascade,10,1,1,10,0,0.1,1.0,1.0,0.3010299956639812,0.1111111111111111
U03024,cascade,20,1,1,20,0,0.05,1.0,1.0,0.3010299956639812,0.1111111111111111
U03028,random,5,1,0,5,1,0.0,0.0,,0.0,0.0
U03028,random,10,1,0,10,1,0.0,0.0,,0.0,0.0
U03028,random,20,1,0,20,1,0.0,0.0,,0.0,0.0
U03028,popularity,5,1,0,5,1,0.2,1.0,,0.6309297535714575,0.5
U03028,popularity,10,1,0,10,1,0.1,1.0,,0.6309297535714575,0.5
U03028,popularity,20,1,0,20,1,0.05,1.0,,0.6309297535714575,0.5
U03028,knowledge_only,5,1,0,5,1,0.0,0.0,,0.0,0.0
U03028,knowledge_only,10,1,0,10,1,0.0,0.0,,0.0,0.0
U03028,knowledge_only,20,1,0,20,1,0.0,0.0,,0.0,0.0
U03028,content_only,5,1,0,5,1,0.0,0.0,,0.0,0.0
U03028,content_only,10,1,0,10,1,0.0,0.0,,0.0,0.0
U03028,content_only,20,1,0,20,1,0.0,0.0,,0.0,0.0
U03028,cascade,5,1,0,5,1,0.0,0.0,,0.0,0.0
U03028,cascade,10,1,0,10,1,0.0,0.0,,0.0,0.0
U03028,cascade,20,1,0,20,1,0.0,0.0,,0.0,0.0
U03029,random,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03029,random,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03029,random,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03029,popularity,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03029,popularity,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03029,popularity,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03029,knowledge_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03029,knowledge_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03029,knowledge_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03029,content_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03029,content_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03029,content_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03029,cascade,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03029,cascade,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03029,cascade,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03030,random,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03030,random,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03030,random,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03030,popularity,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03030,popularity,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03030,popularity,20,1,1,20,0,0.05,1.0,1.0,0.27023815442731974,0.08333333333333333
U03030,knowledge_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03030,knowledge_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03030,knowledge_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03030,content_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03030,content_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03030,content_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03030,cascade,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03030,cascade,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03030,cascade,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03038,random,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03038,random,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03038,random,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03038,popularity,5,1,0,5,0,0.2,1.0,,0.43067655807339306,0.25
U03038,popularity,10,1,0,10,0,0.1,1.0,,0.43067655807339306,0.25
U03038,popularity,20,1,0,20,0,0.05,1.0,,0.43067655807339306,0.25
U03038,knowledge_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03038,knowledge_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03038,knowledge_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03038,content_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03038,content_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03038,content_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03038,cascade,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03038,cascade,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03038,cascade,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03040,random,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03040,random,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03040,random,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03040,popularity,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03040,popularity,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03040,popularity,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03040,knowledge_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03040,knowledge_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03040,knowledge_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03040,content_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03040,content_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03040,content_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03040,cascade,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03040,cascade,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03040,cascade,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03041,random,5,1,0,5,1,0.0,0.0,,0.0,0.0
U03041,random,10,1,0,10,1,0.0,0.0,,0.0,0.0
U03041,random,20,1,0,20,1,0.0,0.0,,0.0,0.0
U03041,popularity,5,1,0,5,1,0.0,0.0,,0.0,0.0
U03041,popularity,10,1,0,10,1,0.0,0.0,,0.0,0.0
U03041,popularity,20,1,0,20,1,0.0,0.0,,0.0,0.0
U03041,knowledge_only,5,1,0,5,1,0.0,0.0,,0.0,0.0
U03041,knowledge_only,10,1,0,10,1,0.0,0.0,,0.0,0.0
U03041,knowledge_only,20,1,0,20,1,0.0,0.0,,0.0,0.0
U03041,content_only,5,1,0,5,1,0.0,0.0,,0.0,0.0
U03041,content_only,10,1,0,10,1,0.0,0.0,,0.0,0.0
U03041,content_only,20,1,0,20,1,0.0,0.0,,0.0,0.0
U03041,cascade,5,1,0,5,1,0.0,0.0,,0.0,0.0
U03041,cascade,10,1,0,10,1,0.0,0.0,,0.0,0.0
U03041,cascade,20,1,0,20,1,0.0,0.0,,0.0,0.0
U03043,random,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03043,random,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03043,random,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03043,popularity,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03043,popularity,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03043,popularity,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03043,knowledge_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03043,knowledge_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03043,knowledge_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03043,content_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03043,content_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03043,content_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03043,cascade,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03043,cascade,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03043,cascade,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03044,random,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03044,random,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03044,random,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03044,popularity,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03044,popularity,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03044,popularity,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03044,knowledge_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03044,knowledge_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03044,knowledge_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03044,content_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03044,content_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03044,content_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03044,cascade,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03044,cascade,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03044,cascade,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03047,random,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03047,random,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03047,random,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03047,popularity,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03047,popularity,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03047,popularity,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03047,knowledge_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03047,knowledge_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03047,knowledge_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03047,content_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03047,content_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03047,content_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03047,cascade,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03047,cascade,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03047,cascade,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03051,random,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03051,random,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03051,random,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03051,popularity,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03051,popularity,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03051,popularity,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03051,knowledge_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03051,knowledge_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03051,knowledge_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03051,content_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03051,content_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03051,content_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03051,cascade,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03051,cascade,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03051,cascade,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03052,random,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03052,random,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03052,random,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03052,popularity,5,1,1,5,0,0.2,1.0,1.0,1.0,1.0
U03052,popularity,10,1,1,10,0,0.1,1.0,1.0,1.0,1.0
U03052,popularity,20,1,1,20,0,0.05,1.0,1.0,1.0,1.0
U03052,knowledge_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03052,knowledge_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03052,knowledge_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03052,content_only,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03052,content_only,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03052,content_only,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03052,cascade,5,1,1,5,0,0.0,0.0,0.0,0.0,0.0
U03052,cascade,10,1,1,10,0,0.0,0.0,0.0,0.0,0.0
U03052,cascade,20,1,1,20,0,0.0,0.0,0.0,0.0,0.0
U03058,random,5,2,1,5,1,0.0,0.0,0.0,0.0,0.0
U03058,random,10,2,1,10,1,0.0,0.0,0.0,0.0,0.0
U03058,random,20,2,1,20,1,0.0,0.0,0.0,0.0,0.0
U03058,popularity,5,2,1,5,1,0.0,0.0,0.0,0.0,0.0
U03058,popularity,10,2,1,10,1,0.0,0.0,0.0,0.0,0.0
U03058,popularity,20,2,1,20,1,0.0,0.0,0.0,0.0,0.0
U03058,knowledge_only,5,2,1,5,1,0.0,0.0,0.0,0.0,0.0
U03058,knowledge_only,10,2,1,10,1,0.0,0.0,0.0,0.0,0.0
U03058,knowledge_only,20,2,1,20,1,0.0,0.0,0.0,0.0,0.0
U03058,content_only,5,2,1,5,1,0.0,0.0,0.0,0.0,0.0
U03058,content_only,10,2,1,10,1,0.0,0.0,0.0,0.0,0.0
U03058,content_only,20,2,1,20,1,0.0,0.0,0.0,0.0,0.0
U03058,cascade,5,2,1,5,1,0.0,0.0,0.0,0.0,0.0
U03058,cascade,10,2,1,10,1,0.0,0.0,0.0,0.0,0.0
U03058,cascade,20,2,1,20,1,0.0,0.0,0.0,0.0,0.0
U03059,random,5,2,0,5,1,0.0,0.0,,0.0,0.0
U03059,random,10,2,0,10,1,0.0,0.0,,0.0,0.0
U03059,random,20,2,0,20,1,0.0,0.0,,0.0,0.0
U03059,popularity,5,2,0,5,1,0.2,0.5,,0.3065735963827292,0.16666666666666666
U03059,popularity,10,2,0,10,1,0.1,0.5,,0.3065735963827292,0.16666666666666666
U03059,popularity,20,2,0,20,1,0.1,1.0,,0.4722693621479587,0.25
U03059,knowledge_only,5,2,0,5,1,0.0,0.0,,0.0,0.0
U03059,knowledge_only,10,2,0,10,1,0.0,0.0,,0.0,0.0
U03059,knowledge_only,20,2,0,20,1,0.0,0.0,,0.0,0.0
U03059,content_only,5,2,0,5,1,0.0,0.0,,0.0,0.0
U03059,content_only,10,2,0,10,1,0.0,0.0,,0.0,0.0
U03059,content_only,20,2,0,20,1,0.0,0.0,,0.0,0.0
U03059,cascade,5,2,0,5,1,0.0,0.0,,0.0,0.0
U03059,cascade,10,2,0,10,1,0.0,0.0,,0.0,0.0
U03059,cascade,20,2,0,20,1,0.0,0.0,,0.0,0.0
U03062,random,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03062,random,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03062,random,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03062,popularity,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03062,popularity,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03062,popularity,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03062,knowledge_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03062,knowledge_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03062,knowledge_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03062,content_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03062,content_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03062,content_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03062,cascade,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03062,cascade,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03062,cascade,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03066,random,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03066,random,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03066,random,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03066,popularity,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03066,popularity,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03066,popularity,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03066,knowledge_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03066,knowledge_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03066,knowledge_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03066,content_only,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03066,content_only,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03066,content_only,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03066,cascade,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03066,cascade,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
U03066,cascade,20,1,1,20,2,0.0,0.0,0.0,0.0,0.0
U03068,random,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03068,random,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03068,random,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03068,popularity,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03068,popularity,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03068,popularity,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03068,knowledge_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03068,knowledge_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03068,knowledge_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03068,content_only,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03068,content_only,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03068,content_only,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03068,cascade,5,1,0,5,0,0.0,0.0,,0.0,0.0
U03068,cascade,10,1,0,10,0,0.0,0.0,,0.0,0.0
U03068,cascade,20,1,0,20,0,0.0,0.0,,0.0,0.0
U03069,random,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03069,random,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03069,random,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03069,popularity,5,1,1,5,1,0.2,1.0,1.0,0.5,0.3333333333333333
U03069,popularity,10,1,1,10,1,0.1,1.0,1.0,0.5,0.3333333333333333
U03069,popularity,20,1,1,20,1,0.05,1.0,1.0,0.5,0.3333333333333333
U03069,knowledge_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03069,knowledge_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03069,knowledge_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03069,content_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03069,content_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03069,content_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03069,cascade,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03069,cascade,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03069,cascade,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03070,random,5,1,0,5,3,0.0,0.0,,0.0,0.0
U03070,random,10,1,0,10,3,0.0,0.0,,0.0,0.0
U03070,random,20,1,0,20,3,0.0,0.0,,0.0,0.0
U03070,popularity,5,1,0,5,3,0.0,0.0,,0.0,0.0
U03070,popularity,10,1,0,10,3,0.0,0.0,,0.0,0.0
U03070,popularity,20,1,0,20,3,0.0,0.0,,0.0,0.0
U03070,knowledge_only,5,1,0,5,3,0.0,0.0,,0.0,0.0
U03070,knowledge_only,10,1,0,10,3,0.0,0.0,,0.0,0.0
U03070,knowledge_only,20,1,0,20,3,0.0,0.0,,0.0,0.0
U03070,content_only,5,1,0,5,3,0.0,0.0,,0.0,0.0
U03070,content_only,10,1,0,10,3,0.0,0.0,,0.0,0.0
U03070,content_only,20,1,0,20,3,0.0,0.0,,0.0,0.0
U03070,cascade,5,1,0,5,3,0.0,0.0,,0.0,0.0
U03070,cascade,10,1,0,10,3,0.0,0.0,,0.0,0.0
U03070,cascade,20,1,0,20,3,0.0,0.0,,0.0,0.0
U03071,random,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03071,random,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03071,random,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03071,popularity,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03071,popularity,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03071,popularity,20,1,1,20,1,0.05,1.0,1.0,0.227670248696953,0.05
U03071,knowledge_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03071,knowledge_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03071,knowledge_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03071,content_only,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03071,content_only,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03071,content_only,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03071,cascade,5,1,1,5,1,0.0,0.0,0.0,0.0,0.0
U03071,cascade,10,1,1,10,1,0.0,0.0,0.0,0.0,0.0
U03071,cascade,20,1,1,20,1,0.0,0.0,0.0,0.0,0.0
U03073,random,5,1,1,5,2,0.0,0.0,0.0,0.0,0.0
U03073,random,10,1,1,10,2,0.0,0.0,0.0,0.0,0.0
