product_id,brand,category,subcategory,sport_type,gender_target,price,discount,stock_status,size,color,material,weight,cushioning_level,arch_support,breathability,waterproof,seasonality,avg_rating,review_count,sales_rank,product_description
NK13941351,Nike,footwear,lifestyle,swimming,men,38.04,0.0,in_stock,US 8,black,rubber,62,1,low,2,False,summer,4.29,9,7720,"Nike Victori One - Men's Printed Slide. Men's lifestyle in black. Flat, unpadded midsole, weather-shielding rubber build, summer wear."
NK13700337,Nike,footwear,lifestyle,swimming,men,38.04,0.0,in_stock,US 14,black,rubber,70,1,low,3,False,summer,4.81,12,6336,"Nike Victori One - Men's Printed Slide. Men's lifestyle in black. Flat, unpadded midsole, moderately breathable rubber build, summer wear."
NK14086266,Nike,footwear,lifestyle,swimming,men,38.04,0.0,in_stock,US 24,multi,rubber,55,1,low,2,False,summer,4.04,131,2169,"Nike Victori One - Men's Printed Slide. Men's lifestyle in multi. Flat, unpadded midsole, weather-shielding rubber build, summer wear."
NK13941352,Nike,footwear,lifestyle,swimming,men,38.04,0.0,in_stock,US 13,multi,rubber,41,1,low,2,False,summer,3.74,59,3973,"Nike Victori One - Men's Printed Slide. Men's lifestyle in multi. Flat, unpadded midsole, weather-shielding rubber build, summer wear."
NK13830031,Nike,footwear,lifestyle,outdoor,men,101.54,0.0,in_stock,US 10,multi,cotton,280,2,medium,2,True,winter,4.63,12,6970,"Nike ACG Moc 3.5 - Shoes. Men's lifestyle in multi. Low-profile midsole, weather-shielding cotton build, waterproof, winter wear."
NK13828464,Nike,footwear,lifestyle,outdoor,men,101.54,0.0,in_stock,US 7.5,multi,synthetic,350,3,low,4,True,all-season,4.35,11,7547,"Nike ACG Moc 3.5 - Shoes. Men's lifestyle in multi. Balanced midsole, breathable synthetic build, waterproof, all-season wear."
NK13701249,Nike,footwear,lifestyle,lifestyle,men,209.49,0.0,in_stock,US 5.5,multi,cotton,282,5,high,4,False,all-season,4.91,20,5550,"Nike Air Max Terrascape Plus - Men's Shoe. Men's lifestyle in multi. Max-cushioned midsole, breathable cotton build, all-season wear."
NK14231815,Nike,footwear,lifestyle,lifestyle,men,209.49,0.0,in_stock,US 5.5,white,polyester,319,2,high,3,False,all-season,4.25,31,5478,"Nike Air More Uptempo '96 - Men's Shoes. Men's lifestyle in white. Low-profile midsole, moderately breathable polyester build, all-season wear."
NK14256880,Nike,footwear,lifestyle,lifestyle,men,145.99,0.0,in_stock,US 11,white,leather,318,1,medium,3,False,all-season,4.74,93,679,"Nike Air Force 1 '07 LV8 UT - Men's Shoes. Men's lifestyle in white. Flat, unpadded midsole, moderately breathable leather build, all-season wear."
NK13701247,Nike,footwear,lifestyle,lifestyle,men,209.49,0.0,in_stock,US 15,multi,synthetic,266,5,high,3,False,all-season,4.73,10,7468,"Nike Air Max Terrascape Plus - Men's Shoe. Men's lifestyle in multi. Max-cushioned midsole, moderately breathable synthetic build, all-season wear."
NK14256878,Nike,footwear,lifestyle,lifestyle,men,145.99,0.0,in_stock,US 8.5,black,leather,356,1,medium,3,False,all-season,4.8,232,311,"Nike Air Force 1 '07 LV8 UT - Men's Shoes. Men's lifestyle in black. Flat, unpadded midsole, moderately breathable leather build, all-season wear."
NK13701364,Nike,footwear,lifestyle,lifestyle,men,209.49,0.0,in_stock,US 9,multi,synthetic,305,5,medium,3,False,all-season,4.65,23,5610,"Nike Air Max Terrascape Plus - Men's Shoe. Men's lifestyle in multi. Max-cushioned midsole, moderately breathable synthetic build, all-season wear."
NK13830004,Nike,footwear,lifestyle,lifestyle,men,139.64,0.0,in_stock,US 10.5,multi,polyester,289,1,medium,2,False,all-season,4.56,68,3089,"Nike Dunk High Retro - Men's Shoes. Men's lifestyle in multi. Flat, unpadded midsole, weather-shielding polyester build, all-season wear."
NK13933046,Nike,footwear,lifestyle,running,men,114.24,0.0,in_stock,US 11.5,white,mesh,284,4,medium,2,False,all-season,4.48,25,5427,"Nike Air Pegasus 83 - Men's Shoes. Men's lifestyle in white. Well-cushioned midsole, weather-shielding mesh build, all-season wear."
NK13829767,Nike,footwear,lifestyle,running,men,114.24,0.0,in_stock,US 13,navy,mesh,249,4,medium,3,False,winter,4.71,3,9216,"Nike Air Pegasus 83 - Men's Shoes. Men's lifestyle in navy. Well-cushioned midsole, moderately breathable mesh build, winter wear."
NK13829644,Nike,footwear,lifestyle,running,men,114.24,0.0,in_stock,US 9,black,mesh,263,4,medium,2,False,all-season,4.12,41,4707,"Nike Air Pegasus 83 - Men's Shoes. Men's lifestyle in black. Well-cushioned midsole, weather-shielding mesh build, all-season wear."
NK13942062,Nike,footwear,lifestyle,lifestyle,men,253.94,0.0,in_stock,US 15,multi,knit,254,3,low,5,False,all-season,4.12,79,3506,"Nike Air VaporMax 2021 Flyknit - Men's Shoes. Men's lifestyle in multi. Balanced midsole, highly breathable knit build, all-season wear."
NK13071857,Nike,footwear,lifestyle,lifestyle,men,139.64,0.0,low_stock,US 13,white,leather,369,1,medium,3,False,all-season,4.99,162,395,"Nike Air Force 1 '07 - Men's Shoes. Men's lifestyle in white. Flat, unpadded midsole, moderately breathable leather build, all-season wear."
NK13974157,Nike,footwear,lifestyle,lifestyle,men,171.39,0.0,in_stock,US 14,multi,cotton,326,5,medium,2,False,all-season,3.12,2,9977,"Nike Air Max 90 - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, weather-shielding cotton build, all-season wear."
NK14024529,Nike,footwear,lifestyle,lifestyle,men,139.64,0.0,in_stock,US 10,navy,leather,255,1,low,2,False,all-season,4.71,31,4552,"Nike Air Force 1 '07 LV8 - Men's Shoes. Men's lifestyle in navy. Flat, unpadded midsole, weather-shielding leather build, all-season wear."
NK14082751,Nike,footwear,lifestyle,lifestyle,men,139.64,0.0,in_stock,US 9.5,black,leather,354,1,high,4,False,all-season,4.3,11,7729,"Nike Air Force 1 '07 LV8 - Men's Shoes. Men's lifestyle in black. Flat, unpadded midsole, breathable leather build, all-season wear."
NK13942031,Nike,footwear,lifestyle,lifestyle,men,194.25,0.0,in_stock,US 11,multi,polyester,338,5,low,3,False,all-season,4.82,23,5288,"Nike Air Max 95 Essential - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, moderately breathable polyester build, all-season wear."
NK13719236,Nike,footwear,lifestyle,lifestyle,men,83.78,0.4,in_stock,US 9.5,multi,polyester,268,5,medium,3,False,all-season,4.79,42,2692,"Nike Air Max Dawn - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, moderately breathable polyester build, all-season wear."
NK13468131,Nike,footwear,lifestyle,lifestyle,men,209.49,0.0,in_stock,US 24,black,cotton,308,5,medium,2,False,all-season,4.0,15,7619,"Nike Air Max Plus 3 - Men's Shoe. Men's lifestyle in black. Max-cushioned midsole, weather-shielding cotton build, all-season wear."
NK13718540,Nike,footwear,lifestyle,lifestyle,men,133.29,0.0,in_stock,US 9.5,multi,synthetic,266,5,low,4,False,summer,3.65,50,4984,"Nike Air Max Dawn - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, breathable synthetic build, summer wear."
NK13718880,Nike,footwear,lifestyle,lifestyle,men,83.78,0.4,in_stock,US 7.5,multi,polyester,326,5,medium,2,False,all-season,3.58,41,4185,"Nike Air Max Dawn - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, weather-shielding polyester build, all-season wear."
NK13830010,Nike,footwear,lifestyle,lifestyle,men,85.69,0.25,in_stock,US 8,multi,leather,307,1,medium,2,False,all-season,3.84,35,4649,"Nike Blazer Low '77 Jumbo - Men's Shoes. Men's lifestyle in multi. Flat, unpadded midsole, weather-shielding leather build, all-season wear."
NK12865336,Nike,footwear,lifestyle,running,men,76.14,0.0,in_stock,US 24,black,synthetic,275,3,low,3,False,winter,4.66,13,6630,"Nike Venture Runner - Men's Shoe. Men's lifestyle in black. Balanced midsole, moderately breathable synthetic build, winter wear."
NK12865338,Nike,footwear,lifestyle,running,men,76.14,0.0,low_stock,US 8.5,navy,cotton,247,4,low,4,False,all-season,3.93,83,3269,"Nike Venture Runner - Men's Shoe. Men's lifestyle in navy. Well-cushioned midsole, breathable cotton build, all-season wear."
NK13703516,Nike,footwear,lifestyle,outdoor,men,139.64,0.0,in_stock,US 9,multi,cotton,288,2,low,4,False,all-season,4.76,157,1636,"Nike Free Run Trail - Men's Shoe. Men's lifestyle in multi. Low-profile midsole, breathable cotton build, all-season wear."
NK13823126,Nike,footwear,lifestyle,lifestyle,men,171.39,0.0,in_stock,US 23.5,multi,leather,307,5,low,2,False,all-season,4.42,21,6162,"Nike Air Max 90 Premium - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, weather-shielding leather build, all-season wear."
NK13703392,Nike,footwear,lifestyle,outdoor,men,139.64,0.0,in_stock,US 12,multi,synthetic,335,2,low,2,False,all-season,4.13,11,7948,"Nike Free Run Trail - Men's Shoe. Men's lifestyle in multi. Low-profile midsole, weather-shielding synthetic build, all-season wear."
NK12788919,Nike,footwear,lifestyle,lifestyle,men,171.39,0.0,in_stock,US 11.5,multi,synthetic,312,5,medium,2,False,winter,4.43,13,7275,"Nike Air Max 90 - Men's Shoe. Men's lifestyle in multi. Max-cushioned midsole, weather-shielding synthetic build, winter wear."
NK12114718,Nike,footwear,lifestyle,lifestyle,men,247.59,0.0,in_stock,US 5.5,white,polyester,322,3,high,2,False,summer,4.08,64,3956,"Nike Air VaporMax Plus - Men's Shoes. Men's lifestyle in white. Balanced midsole, weather-shielding polyester build, summer wear."
NK13696318,Nike,footwear,lifestyle,lifestyle,men,184.09,0.0,in_stock,US 23.5,black,polyester,264,5,high,3,False,all-season,3.42,25,7272,"Nike Air Max 2021 - Men's Shoes. Men's lifestyle in black. Max-cushioned midsole, moderately breathable polyester build, all-season wear."
NK12114720,Nike,footwear,lifestyle,lifestyle,men,247.59,0.0,in_stock,US 9.5,multi,polyester,221,2,medium,2,False,all-season,4.65,16,6594,"Nike Air VaporMax Plus - Men's Shoes. Men's lifestyle in multi. Low-profile midsole, weather-shielding polyester build, all-season wear."
NK13717978,Nike,footwear,lifestyle,lifestyle,men,82.49,0.0,in_stock,US 11,black,polyester,231,2,medium,2,False,all-season,3.48,8,9037,"Nike Tanjun - Men's Shoes. Men's lifestyle in black. Low-profile midsole, weather-shielding polyester build, all-season wear."
NK13717980,Nike,footwear,lifestyle,lifestyle,men,82.49,0.0,in_stock,US 10,multi,synthetic,280,2,high,4,False,all-season,4.09,37,4889,"Nike Tanjun - Men's Shoes. Men's lifestyle in multi. Low-profile midsole, breathable synthetic build, all-season wear."
NK13153259,Nike,footwear,lifestyle,lifestyle,men,147.92,0.248,low_stock,US 11,white,polyester,263,5,medium,3,False,summer,3.58,50,4378,"Nike Air Max Genome - Men's Shoes. Men's lifestyle in white. Max-cushioned midsole, moderately breathable polyester build, summer wear."
NK12860243,Nike,footwear,lifestyle,lifestyle,men,209.49,0.0,in_stock,US 23.5,white,synthetic,286,5,high,2,False,all-season,3.85,20,7202,"Nike Air Max 95 Essential - Men's Shoe. Men's lifestyle in white. Max-cushioned midsole, weather-shielding synthetic build, all-season wear."
NK13432605,Nike,footwear,lifestyle,lifestyle,men,145.99,0.0,in_stock,US 5,white,polyester,316,4,high,2,False,all-season,3.39,32,6631,"Nike Air Huarache - Men's Shoes. Men's lifestyle in white. Well-cushioned midsole, weather-shielding polyester build, all-season wear."
NK13365200,Nike,footwear,lifestyle,lifestyle,men,145.99,0.0,in_stock,US 6.5,black,synthetic,312,4,low,4,False,summer,3.71,43,5348,"Nike Air Huarache - Men's Shoes. Men's lifestyle in black. Well-cushioned midsole, breathable synthetic build, summer wear."
NK14086325,Nike,footwear,lifestyle,lifestyle,men,114.24,0.0,in_stock,US 11,black,synthetic,208,5,medium,3,False,all-season,4.2,76,3242,"Nike Air Max SYSTM - Men's Shoes. Men's lifestyle in black. Max-cushioned midsole, moderately breathable synthetic build, all-season wear."
NK13941818,Nike,footwear,lifestyle,lifestyle,men,209.49,0.0,in_stock,US 8.5,multi,cotton,380,5,high,2,False,all-season,4.07,7,8880,"Nike Air Max 97 - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, weather-shielding cotton build, all-season wear."
NK14088842,Nike,footwear,lifestyle,lifestyle,men,92.65,0.0,in_stock,US 12,white,polyester,304,4,low,4,False,all-season,4.42,8,8070,"Nike Court Vision Low - Men's Shoes. Men's lifestyle in white. Well-cushioned midsole, breathable polyester build, all-season wear."
NK13829990,Nike,footwear,lifestyle,lifestyle,men,184.09,0.0,in_stock,US 9,black,mesh,300,4,medium,4,False,winter,4.16,13,7662,"Nike Air Zoom Flight 95 - Men's Shoes. Men's lifestyle in black. Well-cushioned midsole, breathable mesh build, winter wear."
NK13755227,Nike,footwear,lifestyle,outdoor,men,194.25,0.0,in_stock,US 6.5,multi,polyester,285,4,low,2,True,all-season,4.07,23,6529,"Nike ACG Air Mowabb - Shoes. Men's lifestyle in multi. Well-cushioned midsole, weather-shielding polyester build, waterproof, all-season wear."
NK14082823,Nike,footwear,lifestyle,lifestyle,men,184.09,0.0,in_stock,US 10,multi,cotton,280,5,medium,2,False,all-season,4.21,12,7762,"Nike Air Max 270 - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, weather-shielding cotton build, all-season wear."
NK13997927,Nike,footwear,lifestyle,lifestyle,men,152.34,0.0,low_stock,US 10,multi,polyester,328,2,low,3,False,all-season,4.71,15,6499,"Nike Air Presto x Hello Kitty Â® - Men's Shoes. Men's lifestyle in multi. Low-profile midsole, moderately breathable polyester build, all-season wear."
NK13936302,Nike,footwear,lifestyle,lifestyle,men,139.64,0.0,in_stock,US 9.5,multi,leather,256,1,low,2,False,all-season,4.44,58,3556,"Nike Air Force 1 '07 LV8 - Men's Shoes. Men's lifestyle in multi. Flat, unpadded midsole, weather-shielding leather build, all-season wear."
NK13828745,Nike,footwear,lifestyle,lifestyle,men,126.94,0.0,in_stock,US 6.5,multi,leather,301,1,medium,3,False,all-season,4.91,3,9066,"Nike Blazer Mid '77 Jumbo - Men's Shoes. Men's lifestyle in multi. Flat, unpadded midsole, moderately breathable leather build, all-season wear."
NK14114130,Nike,footwear,lifestyle,lifestyle,men,145.99,0.0,in_stock,US 5,white,leather,343,1,high,4,False,winter,5.0,34,1100,"Nike Air Force 1 '07 - Men's Shoes. Men's lifestyle in white. Flat, unpadded midsole, breathable leather build, winter wear."
NK13348016,Nike,footwear,lifestyle,lifestyle,men,57.11,0.25,in_stock,US 8,white,cotton,297,2,medium,3,False,all-season,4.64,9,6641,"Nike Retro GTS - Men's Shoe. Men's lifestyle in white. Low-profile midsole, moderately breathable cotton build, all-season wear."
NK13812401,Nike,footwear,lifestyle,lifestyle,men,139.64,0.0,in_stock,US 8,multi,cotton,308,3,high,3,False,all-season,4.79,119,1949,"Nike Glide FlyEase - Shoes. Men's lifestyle in multi. Balanced midsole, moderately breathable cotton build, all-season wear."
NK13755421,Nike,footwear,lifestyle,lifestyle,men,171.39,0.0,in_stock,US 9,multi,polyester,241,1,high,3,False,winter,3.68,24,6962,"Nike Dunk High x CLOT - Shoes. Men's lifestyle in multi. Flat, unpadded midsole, moderately breathable polyester build, winter wear."
NK13938878,Nike,footwear,lifestyle,lifestyle,men,93.31,0.3,in_stock,US 23.5,multi,synthetic,319,3,medium,4,False,all-season,4.28,30,4236,"Nike Crater Impact SE - Men's Shoes. Men's lifestyle in multi. Balanced midsole, breathable synthetic build, all-season wear."
NK13938879,Nike,footwear,lifestyle,lifestyle,men,93.31,0.3,in_stock,US 6.5,multi,synthetic,303,3,high,4,False,winter,3.07,7,9080,"Nike Crater Impact SE - Men's Shoes. Men's lifestyle in multi. Balanced midsole, breathable synthetic build, winter wear."
NK14142152,Nike,footwear,lifestyle,lifestyle,men,82.49,0.0,in_stock,US 12,multi,rubber,287,1,low,3,False,summer,4.4,11,7414,"Nike Oneonta Be True - Sandals. Men's lifestyle in multi. Flat, unpadded midsole, moderately breathable rubber build, summer wear."
NK13696226,Nike,footwear,lifestyle,lifestyle,men,139.64,0.0,in_stock,US 12.5,multi,polyester,315,3,medium,4,False,summer,4.24,1,9938,"Nike Glide FlyEase - Easy On/Off Shoes. Men's lifestyle in multi. Balanced midsole, breathable polyester build, summer wear."
NK13794271,Nike,footwear,lifestyle,lifestyle,men,158.69,0.0,in_stock,US 9,multi,leather,250,1,low,3,False,summer,3.85,24,6672,"Nike x ACRONYM® Blazer Low - Shoes. Men's lifestyle in multi. Flat, unpadded midsole, moderately breathable leather build, summer wear."
NK12946349,Nike,footwear,lifestyle,lifestyle,men,209.42,0.0,in_stock,US 10.5,black,leather,353,5,low,3,False,all-season,3.74,9,8842,"Nike Air Max Plus 3 Leather - Men's Shoe. Men's lifestyle in black. Max-cushioned midsole, moderately breathable leather build, all-season wear."
NK14085531,Nike,footwear,lifestyle,running,men,74.26,0.35,in_stock,US 7.5,multi,mesh,391,4,medium,4,False,all-season,4.27,2,9291,"Nike Air Pegasus 83 PRM - Men's Shoes. Men's lifestyle in multi. Well-cushioned midsole, breathable mesh build, all-season wear."
NK13176204,Nike,footwear,lifestyle,lifestyle,men,133.29,0.0,in_stock,US 14,multi,synthetic,269,3,medium,4,False,all-season,4.81,33,4245,"Nike Crater Impact - Men's Shoes. Men's lifestyle in multi. Balanced midsole, breathable synthetic build, all-season wear."
NK13376258,Nike,footwear,lifestyle,lifestyle,men,133.29,0.0,in_stock,US 11,multi,synthetic,331,2,high,4,False,all-season,3.97,6,9091,"Nike Crater Impact - Men's Shoes. Men's lifestyle in multi. Low-profile midsole, breathable synthetic build, all-season wear."
NK12766369,Nike,footwear,lifestyle,lifestyle,men,247.59,0.0,in_stock,US 11,grey,synthetic,285,3,low,2,False,summer,4.82,25,5161,"Nike Air VaporMax Plus - Men's Shoes. Men's lifestyle in grey. Balanced midsole, weather-shielding synthetic build, summer wear."
NK13182399,Nike,footwear,lifestyle,lifestyle,men,253.94,0.0,in_stock,US 8,multi,synthetic,247,3,medium,3,False,all-season,4.29,32,5414,"Nike Air VaporMax 2021 FK - Men's Shoes. Men's lifestyle in multi. Balanced midsole, moderately breathable synthetic build, all-season wear."
NK13938866,Nike,footwear,lifestyle,lifestyle,men,120.59,0.0,in_stock,US 7.5,multi,synthetic,335,3,high,3,False,all-season,4.79,915,526,"Nike Offline 3.0 - Mules. Men's lifestyle in multi. Balanced midsole, moderately breathable synthetic build, all-season wear."
NK13182404,Nike,footwear,lifestyle,lifestyle,men,253.94,0.0,in_stock,US 13,multi,synthetic,280,4,high,4,False,all-season,4.56,13,7226,"Nike Air VaporMax 2021 FK - Men's Shoes. Men's lifestyle in multi. Well-cushioned midsole, breathable synthetic build, all-season wear."
NK13938870,Nike,footwear,lifestyle,lifestyle,men,120.59,0.0,in_stock,US 12,multi,synthetic,311,3,high,3,False,all-season,4.54,28,5024,"Nike Offline 3.0 - Mules. Men's lifestyle in multi. Balanced midsole, moderately breathable synthetic build, all-season wear."
NK13718494,Nike,footwear,lifestyle,lifestyle,men,158.69,0.0,out_of_stock,US 11.5,black,polyester,553,5,low,3,False,all-season,4.93,20,5403,"Nike Air Max Goaterra 2.0 - Men's Boot. Men's lifestyle in black. Max-cushioned midsole, moderately breathable polyester build, all-season wear."
NK13829056,Nike,footwear,lifestyle,lifestyle,men,145.99,0.0,in_stock,US 24,multi,leather,308,4,medium,3,False,summer,3.06,8,9458,"Nike Air Force 1 React - Men's Shoe. Men's lifestyle in multi. Well-cushioned midsole, moderately breathable leather build, summer wear."
NK13830345,Nike,footwear,lifestyle,outdoor,men,145.99,0.0,in_stock,US 23.5,black,cotton,297,4,low,3,True,all-season,4.55,28,5091,"Nike ACG Air Mada - Men's Shoes. Men's lifestyle in black. Well-cushioned midsole, moderately breathable cotton build, waterproof, all-season wear."
NK13890648,Nike,footwear,lifestyle,lifestyle,men,209.49,0.0,low_stock,US 15,multi,polyester,257,5,medium,3,False,all-season,4.85,61,3077,"Nike Air Max 95 - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, moderately breathable polyester build, all-season wear."
NK13828355,Nike,footwear,lifestyle,outdoor,men,145.99,0.0,in_stock,US 8,multi,cotton,257,2,medium,4,True,summer,4.71,45,3714,"Nike ACG Air Mada - Men's Shoes. Men's lifestyle in multi. Low-profile midsole, breathable cotton build, waterproof, summer wear."
NK12786242,Nike,footwear,lifestyle,lifestyle,men,139.64,0.0,in_stock,US 9.5,white,synthetic,285,5,high,3,False,all-season,4.26,55,3859,"Nike Air Max Excee - Men's Shoe. Men's lifestyle in white. Max-cushioned midsole, moderately breathable synthetic build, all-season wear."
NK14231818,Nike,footwear,lifestyle,lifestyle,men,171.39,0.0,in_stock,US 6,white,cotton,277,5,medium,3,False,summer,4.74,7,8102,"Nike Air Max 90 - Men's Shoes. Men's lifestyle in white. Max-cushioned midsole, moderately breathable cotton build, summer wear."
NK13882691,Nike,footwear,lifestyle,lifestyle,men,87.59,0.448,low_stock,US 13,multi,polyester,314,3,high,2,False,summer,4.44,24,4081,"Nike Offline 2.0 PRM - Men's Mules. Men's lifestyle in multi. Balanced midsole, weather-shielding polyester build, summer wear."
NK13348275,Nike,footwear,lifestyle,lifestyle,men,184.09,0.0,low_stock,US 11,black,polyester,252,5,medium,3,False,all-season,4.97,3,9101,"Nike Air Max 2021 - Men's Shoes. Men's lifestyle in black. Max-cushioned midsole, moderately breathable polyester build, all-season wear."
NK13348255,Nike,footwear,lifestyle,lifestyle,men,184.09,0.0,in_stock,US 9,multi,polyester,263,5,medium,3,False,all-season,2.94,2,9981,"Nike Air Max 2021 - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, moderately breathable polyester build, all-season wear."
NK14018644,Nike,footwear,lifestyle,lifestyle,men,158.69,0.0,in_stock,US 24,multi,cotton,285,5,medium,2,False,summer,3.96,214,1874,"Nike Air Max 90 - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, weather-shielding cotton build, summer wear."
NK13935808,Nike,footwear,lifestyle,lifestyle,men,139.64,0.0,in_stock,US 15,multi,knit,293,1,medium,5,False,all-season,4.77,25,5005,"Nike Air Force 1 Crater Flyknit Next Nature - Men's Shoes. Men's lifestyle in multi. Flat, unpadded midsole, highly breathable knit build, all-season wear."
NK13755117,Nike,footwear,lifestyle,outdoor,men,196.79,0.0,in_stock,US 11,multi,synthetic,292,4,high,2,True,winter,3.6,51,5174,"Nike ACG Air Mowabb - Shoes. Men's lifestyle in multi. Well-cushioned midsole, weather-shielding synthetic build, waterproof, winter wear."
NK14082813,Nike,footwear,lifestyle,lifestyle,men,209.49,0.0,in_stock,US 9,black,synthetic,283,2,medium,4,False,all-season,4.49,51,3853,"Nike Air More Uptempo '96 - Men's Shoes. Men's lifestyle in black. Low-profile midsole, breathable synthetic build, all-season wear."
NK13963494,Nike,footwear,lifestyle,basketball,men,260.29,0.0,in_stock,US 10,multi,cotton,263,3,high,3,False,winter,4.18,21,6682,"Nike LeBron IX - Men's Shoes. Men's lifestyle in multi. Balanced midsole, moderately breathable cotton build, winter wear."
NK14082821,Nike,footwear,lifestyle,lifestyle,men,145.99,0.0,in_stock,US 23.5,multi,polyester,310,4,high,2,False,winter,4.31,131,2229,"Nike Air Huarache LE - Men's Shoes. Men's lifestyle in multi. Well-cushioned midsole, weather-shielding polyester build, winter wear."
NK13693781,Nike,footwear,lifestyle,lifestyle,men,93.31,0.3,in_stock,US 13,black,synthetic,331,2,low,4,False,all-season,4.2,18,5680,"Nike Crater Impact - Men's Shoes. Men's lifestyle in black. Low-profile midsole, breathable synthetic build, all-season wear."
NK13743875,Nike,footwear,lifestyle,lifestyle,men,145.99,0.0,low_stock,US 24,multi,synthetic,301,4,medium,2,False,all-season,4.5,1,9898,"Nike Air Huarache LE - Men's Shoes. Men's lifestyle in multi. Well-cushioned midsole, weather-shielding synthetic build, all-season wear."
NK13743571,Nike,footwear,lifestyle,lifestyle,men,177.74,0.0,in_stock,US 9,multi,synthetic,270,3,medium,3,False,all-season,4.53,27,5306,"Nike Air Presto Mid Utility - Men's Shoes. Men's lifestyle in multi. Balanced midsole, moderately breathable synthetic build, all-season wear."
NK13719134,Nike,footwear,lifestyle,lifestyle,men,79.97,0.3,low_stock,US 6.5,multi,leather,346,3,medium,3,False,all-season,4.35,76,2314,"Nike Manoa Leather SE - Men's Boot. Men's lifestyle in multi. Balanced midsole, moderately breathable leather build, all-season wear."
NK13718920,Nike,footwear,lifestyle,lifestyle,men,79.97,0.3,in_stock,US 11,black,leather,539,2,low,3,False,all-season,4.61,3,8651,"Nike Manoa Leather SE - Men's Boot. Men's lifestyle in black. Low-profile midsole, moderately breathable leather build, all-season wear."
NK13075152,Nike,footwear,lifestyle,lifestyle,men,101.54,0.0,in_stock,US 12.5,white,polyester,284,5,low,2,False,all-season,3.94,15,7446,"Nike Air Max Bolt - Men's Shoe. Men's lifestyle in white. Max-cushioned midsole, weather-shielding polyester build, all-season wear."
NK13075065,Nike,footwear,lifestyle,lifestyle,men,101.54,0.0,in_stock,US 11.5,black,polyester,336,5,high,4,False,summer,4.45,97,2478,"Nike Air Max Bolt - Men's Shoe. Men's lifestyle in black. Max-cushioned midsole, breathable polyester build, summer wear."
NK13176292,Nike,footwear,lifestyle,lifestyle,men,101.54,0.0,in_stock,US 15,black,synthetic,347,5,high,3,False,all-season,3.51,72,4179,"Nike Air Max SC - Men's Shoes. Men's lifestyle in black. Max-cushioned midsole, moderately breathable synthetic build, all-season wear."
NK13176309,Nike,footwear,lifestyle,lifestyle,men,101.54,0.0,low_stock,US 6.5,white,cotton,318,5,medium,4,False,summer,4.12,18,6807,"Nike Air Max SC - Men's Shoes. Men's lifestyle in white. Max-cushioned midsole, breathable cotton build, summer wear."
NK14012436,Nike,footwear,lifestyle,outdoor,men,209.49,0.0,out_of_stock,US 6,multi,gore-tex,501,2,medium,2,True,winter,4.5,8,8210,"Nike ACG Mountain Fly Low GORE-TEX SE - Men's Shoes. Men's lifestyle in multi. Low-profile midsole, weather-shielding gore-tex build, waterproof, winter wear."
NK14160824,Nike,footwear,lifestyle,lifestyle,men,171.39,0.0,in_stock,US 8,multi,leather,320,1,low,2,False,all-season,3.96,21,6875,"Nike Air Force 1 Mid '07 QS - Men's Shoes. Men's lifestyle in multi. Flat, unpadded midsole, weather-shielding leather build, all-season wear."
NK13824049,Nike,footwear,lifestyle,lifestyle,men,143.45,0.0,in_stock,US 11.5,multi,polyester,282,2,low,4,False,summer,4.82,30,4491,"Nike Free Terra Vista - Men's Shoes. Men's lifestyle in multi. Low-profile midsole, breathable polyester build, summer wear."
NK14086343,Nike,footwear,lifestyle,lifestyle,men,139.64,0.0,in_stock,US 10.5,multi,synthetic,250,5,low,4,False,all-season,4.67,59,3234,"Nike Air Max Dawn - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, breathable synthetic build, all-season wear."
NK14086341,Nike,footwear,lifestyle,lifestyle,men,139.64,0.0,in_stock,US 13,multi,synthetic,318,5,medium,3,False,all-season,3.98,18,7102,"Nike Air Max Dawn - Men's Shoes. Men's lifestyle in multi. Max-cushioned midsole, moderately breathable synthetic build, all-season wear."
NK14085521,Nike,footwear,lifestyle,lifestyle,men,145.99,0.0,low_stock,US 23.5,multi,leather,237,1,medium,3,False,summer,4.54,176,1667,"Nike Air Force 1 '07 LV8 - Men's Shoes. Men's lifestyle in multi. Flat, unpadded midsole, moderately breathable leather build, summer wear."
NK14085524,Nike,footwear,lifestyle,lifestyle,men,145.99,0.0,in_stock,US 12.5,multi,leather,276,1,high,3,False,all-season,4.35,29,5341,"Nike Air Force 1 '07 LV8 - Men's Shoes. Men's lifestyle in multi. Flat, unpadded midsole, moderately breathable leather build, all-season wear."
