user_id,product_id,event_type,timestamp,rating,review_text
U01222,AD03787,view,2025-05-14 08:12:00,,
U04743,NK14027203,view,2025-05-14 08:14:00,,
U00826,AD00267,view,2025-05-14 08:17:00,,
U01936,AD01028,view,2025-05-14 08:22:00,,
U03024,NK12805626,view,2025-05-14 08:23:00,,
U02774,AD01146,view,2025-05-14 08:24:00,,
U03024,NK12805626,add_to_cart,2025-05-14 08:31:00,,
U02901,AD00217,view,2025-05-14 08:35:00,,
U02805,AD01042,rating,2025-05-14 08:37:00,5,After doing some research on preparing water in case of emergency this small bottle fits the bill. Hope I never have to use this item but being in earthquake country one has to be prepared.
U04349,AD01322,view,2025-05-14 08:41:00,,
U04581,NK13176381,view,2025-05-14 08:44:00,,
U04632,AD00290,rating,2025-05-14 08:47:00,5,I have had these gloves for about a year now and they are still in great shape. I usually weight lift about two times a week. I would buy these again.
U04303,AD03792,rating,2025-05-14 08:48:00,5,this tube is as good as some of the ones I have bought in the past that cost me more money
U04992,AD02294,view,2025-05-14 08:48:00,,
U02113,NK13712244,view,2025-05-14 08:55:00,,
U04027,NK13458649,view,2025-05-14 09:02:00,,
U04901,NK14074583,view,2025-05-14 09:05:00,,
U04901,NK14074583,add_to_cart,2025-05-14 09:15:00,,
U00632,NK12939690,view,2025-05-14 09:24:00,,
U01093,NK13807823,view,2025-05-14 09:30:00,,
U03566,NK14078829,view,2025-05-14 09:30:00,,
U03566,NK14078829,add_to_cart,2025-05-14 09:32:00,,
U01494,NK13760252,view,2025-05-14 09:34:00,,
U01093,NK13807823,add_to_cart,2025-05-14 09:39:00,,
U04901,NK14074583,purchase,2025-05-14 09:40:00,,
U01683,AD00498,view,2025-05-14 09:47:00,,
U04336,AD03924,view,2025-05-14 09:49:00,,
U00863,AD01259,view,2025-05-14 09:53:00,,
U03024,NK12805626,purchase,2025-05-14 09:56:00,,
U01683,AD00498,add_to_cart,2025-05-14 09:59:00,,
U01683,AD00498,purchase,2025-05-14 10:03:00,,
U04550,NK14161250,view,2025-05-14 10:04:00,,
U04161,AD00244,view,2025-05-14 10:05:00,,
U01233,AD03961,view,2025-05-14 10:07:00,,
U03265,AD01831,view,2025-05-14 10:10:00,,
U00863,AD01259,add_to_cart,2025-05-14 10:15:00,,
U02747,NK14081148,view,2025-05-14 10:15:00,,
U01896,AD00365,view,2025-05-14 10:16:00,,
U02671,AD00606,view,2025-05-14 10:18:00,,
U03265,AD01831,add_to_cart,2025-05-14 10:19:00,,
U04901,NK13808239,view,2025-05-14 10:20:00,,
U01233,AD03961,add_to_cart,2025-05-14 10:22:00,,
U01574,AD03935,view,2025-05-14 10:23:00,,
U01093,NK13807823,purchase,2025-05-14 10:35:00,,
U01574,AD03935,add_to_cart,2025-05-14 10:40:00,,
U01267,NK13817848,view,2025-05-14 10:44:00,,
U03566,NK14078829,purchase,2025-05-14 10:46:00,,
U00863,AD01259,purchase,2025-05-14 10:54:00,,
U01714,NK13384843,view,2025-05-14 11:09:00,,
U04992,NK13920818,view,2025-05-14 11:14:00,,
U01742,AD02578,view,2025-05-14 11:25:00,,
U01714,NK13384843,add_to_cart,2025-05-14 11:33:00,,
U00240,NK13755096,view,2025-05-14 11:37:00,,
U01730,AD01932,view,2025-05-14 11:41:00,,
U00562,NK14027239,view,2025-05-14 11:45:00,,
U00880,AD03640,rating,2025-05-14 11:48:00,1,"It surely is beautiful. But is it practical? Minimal insulation & won't fit any car holders, why bother?"
U04580,AD01469,view,2025-05-14 11:48:00,,
U03689,AD00066,view,2025-05-14 11:54:00,,
U00100,AD03117,view,2025-05-14 11:56:00,,
U01610,AD02213,view,2025-05-14 12:00:00,,
U04225,AD01355,view,2025-05-14 12:02:00,,
U01610,AD02213,add_to_cart,2025-05-14 12:05:00,,
U00100,AD03117,add_to_cart,2025-05-14 12:08:00,,
U00351,AD02778,view,2025-05-14 12:12:00,,
U03072,AD00884,view,2025-05-14 12:13:00,,
U01610,AD02213,purchase,2025-05-14 12:25:00,,
U00781,AD01525,view,2025-05-14 12:32:00,,
U04710,AD00099,view,2025-05-14 12:32:00,,
U01038,AD00389,view,2025-05-14 12:34:00,,
U02426,AD03940,view,2025-05-14 12:34:00,,
U02426,AD03940,add_to_cart,2025-05-14 12:35:00,,
U00781,AD01525,add_to_cart,2025-05-14 12:36:00,,
U00592,AD01814,view,2025-05-14 12:42:00,,
U02426,AD03940,purchase,2025-05-14 12:44:00,,
U01038,AD00389,add_to_cart,2025-05-14 12:47:00,,
U03382,NK13917358,view,2025-05-14 12:51:00,,
U00515,NK13028042,view,2025-05-14 12:53:00,,
U02211,NK14018353,view,2025-05-14 12:54:00,,
U01216,NK14042062,view,2025-05-14 12:58:00,,
U03270,NK14145556,view,2025-05-14 12:58:00,,
U01364,AD00017,view,2025-05-14 13:02:00,,
U03453,NK14043492,view,2025-05-14 13:06:00,,
U00279,AD00224,view,2025-05-14 13:07:00,,
U01936,AD01121,rating,2025-05-14 13:08:00,3,...but not bad for a small cheap anchor or for grabbing hold of debris to pull it clear searching for IED's. Dump the rope and use 550 parachute cord. It will also pull down barbed wire from the top of a wall or you can use it to open a gate without exposing yourself. Don't try hooking it up to a vehicle though cuz then it will come apart. It folds to make a nice flat package but it definitely ain't a SMALL package!
U02211,NK14018353,add_to_cart,2025-05-14 13:08:00,,
U04405,NK13427180,view,2025-05-14 13:10:00,,
U01364,AD00017,add_to_cart,2025-05-14 13:11:00,,
U00775,NK14079187,view,2025-05-14 13:14:00,,
U01349,NK13603409,view,2025-05-14 13:17:00,,
U02148,AD00710,view,2025-05-14 13:19:00,,
U01349,NK13603409,add_to_cart,2025-05-14 13:23:00,,
U00957,AD03373,view,2025-05-14 13:27:00,,
U01253,AD00611,view,2025-05-14 13:29:00,,
U04405,NK13427180,add_to_cart,2025-05-14 13:29:00,,
U02860,AD00611,view,2025-05-14 13:30:00,,
U02148,AD00710,add_to_cart,2025-05-14 13:37:00,,
U00957,AD03373,add_to_cart,2025-05-14 13:39:00,,
U01632,NK13920823,view,2025-05-14 13:39:00,,
U03828,AD00611,view,2025-05-14 13:39:00,,
U04784,AD02367,view,2025-05-14 13:39:00,,
U03816,AD02067,view,2025-05-14 13:43:00,,
U03828,AD00611,add_to_cart,2025-05-14 13:44:00,,
U01996,NK13924624,view,2025-05-14 13:46:00,,
U01632,NK13920823,add_to_cart,2025-05-14 13:47:00,,
U03141,AD01622,view,2025-05-14 13:47:00,,
U02710,NK13789017,view,2025-05-14 13:49:00,,
U00142,NK13797901,view,2025-05-14 13:53:00,,
U02860,AD00611,add_to_cart,2025-05-14 13:53:00,,
U04655,AD02294,view,2025-05-14 13:53:00,,
U02080,AD00347,view,2025-05-14 13:56:00,,
U02162,NK14037689,view,2025-05-14 14:01:00,,
U02860,AD00611,purchase,2025-05-14 14:01:00,,
U03173,AD01853,view,2025-05-14 14:02:00,,
U01388,AD01979,view,2025-05-14 14:03:00,,
U00515,NK13823249,view,2025-05-14 14:05:00,,
U01866,AD02390,view,2025-05-14 14:05:00,,
U01364,AD00017,purchase,2025-05-14 14:08:00,,
U03425,NK14038613,view,2025-05-14 14:08:00,,
U02211,NK14018353,purchase,2025-05-14 14:10:00,,
U03436,NK14042906,view,2025-05-14 14:11:00,,
U02431,NK13891043,view,2025-05-14 14:13:00,,
U02080,AD00347,add_to_cart,2025-05-14 14:16:00,,
U04655,AD02294,add_to_cart,2025-05-14 14:17:00,,
U01819,AD02119,view,2025-05-14 14:18:00,,
U02162,NK14037689,add_to_cart,2025-05-14 14:20:00,,
U04222,AD00448,view,2025-05-14 14:20:00,,
U02166,AD01259,view,2025-05-14 14:21:00,,
U03091,NK14037488,view,2025-05-14 14:27:00,,
U02080,AD00347,purchase,2025-05-14 14:28:00,,
U00515,NK13823249,add_to_cart,2025-05-14 14:29:00,,
U01259,NK13977318,view,2025-05-14 14:29:00,,
U02166,AD01259,add_to_cart,2025-05-14 14:30:00,,
U03285,AD00585,view,2025-05-14 14:30:00,,
U02733,NK14161241,view,2025-05-14 14:33:00,,
U03285,AD00585,add_to_cart,2025-05-14 14:33:00,,
U01636,AD01259,view,2025-05-14 14:39:00,,
U04216,AD00099,view,2025-05-14 14:39:00,,
U03509,AD01150,view,2025-05-14 14:44:00,,
U01506,AD02689,view,2025-05-14 14:50:00,,
U02864,AD01427,view,2025-05-14 14:50:00,,
U01636,AD01259,add_to_cart,2025-05-14 14:53:00,,
U00451,NK12907317,view,2025-05-14 14:55:00,,
U03097,AD02358,view,2025-05-14 14:59:00,,
U02162,NK14037689,purchase,2025-05-14 15:00:00,,
U00451,NK12907317,add_to_cart,2025-05-14 15:04:00,,
U03620,AD00247,view,2025-05-14 15:04:00,,
U03620,AD00247,add_to_cart,2025-05-14 15:11:00,,
U01884,AD03655,view,2025-05-14 15:12:00,,
U03799,NK13917434,rating,2025-05-14 15:15:00,5,"It's just a Spudz microfiber cloth with the Nikon logo on it. It works, 'nuff said. Easily washed, hang to dry, stick it back in your pocket/camera bag/glasses case. The pouch is ingenious and keeps the cloth from getting dirty, so it's always clean for using on your lenses or glasses. Great product."
U01958,AD00577,rating,2025-05-14 15:22:00,5,This is a great little mirror and I love it's good visibility and adjustability. It works great on mountain bikes because you can quickly and easily turn it inward when on the hard trails and need to keep it out of the way.
U04222,AD01441,view,2025-05-14 15:27:00,,
U03388,AD03481,view,2025-05-14 15:28:00,,
U04544,AD01237,view,2025-05-14 15:28:00,,
U02831,NK14075888,view,2025-05-14 15:30:00,,
U03559,AD00099,view,2025-05-14 15:36:00,,
U02166,AD01259,purchase,2025-05-14 15:38:00,,
U03559,AD00099,add_to_cart,2025-05-14 15:40:00,,
U04544,AD01237,add_to_cart,2025-05-14 15:44:00,,
U03376,AD03614,view,2025-05-14 15:46:00,,
U03285,AD00585,purchase,2025-05-14 15:48:00,,
U03044,AD03481,view,2025-05-14 15:53:00,,
U02144,NK13920818,view,2025-05-14 15:55:00,,
U02007,AD03942,view,2025-05-14 16:02:00,,
U01997,AD00522,view,2025-05-14 16:03:00,,
U00653,AD01602,view,2025-05-14 16:13:00,,
U00155,AD00981,view,2025-05-14 16:19:00,,
U00155,AD00981,add_to_cart,2025-05-14 16:25:00,,
U04874,AD00261,view,2025-05-14 16:28:00,,
U00451,NK12907317,purchase,2025-05-14 16:30:00,,
U01634,AD03158,view,2025-05-14 16:31:00,,
U02459,NK13832730,view,2025-05-14 16:35:00,,
U02611,NK13999666,view,2025-05-14 16:37:00,,
U04454,AD03682,view,2025-05-14 16:43:00,,
U00155,AD00981,purchase,2025-05-14 16:45:00,,
U02459,NK13832730,add_to_cart,2025-05-14 16:49:00,,
U02959,AD02328,view,2025-05-14 16:50:00,,
U02885,NK12879462,view,2025-05-14 16:53:00,,
U02459,NK13832730,purchase,2025-05-14 16:54:00,,
U04904,NK13824086,view,2025-05-14 16:56:00,,
U04185,NK13718223,view,2025-05-14 17:04:00,,
U04544,AD01237,purchase,2025-05-14 17:04:00,,
U02046,NK13886953,view,2025-05-14 17:07:00,,
U04185,NK13718223,add_to_cart,2025-05-14 17:07:00,,
U02176,AD02766,view,2025-05-14 17:11:00,,
U02888,NK12642050,view,2025-05-14 17:12:00,,
U04030,NK13917966,view,2025-05-14 17:20:00,,
U02176,AD02766,add_to_cart,2025-05-14 17:22:00,,
U01297,NK14084314,view,2025-05-14 17:27:00,,
U02176,AD02766,purchase,2025-05-14 17:36:00,,
U03033,NK13709625,view,2025-05-14 17:41:00,,
U04096,NK13913921,view,2025-05-14 17:41:00,,
U00005,NK13914854,view,2025-05-14 17:49:00,,
U04004,AD00099,view,2025-05-14 18:03:00,,
U04607,AD01727,view,2025-05-14 18:03:00,,
U00786,NK14021640,view,2025-05-14 18:04:00,,
U00005,NK13914854,add_to_cart,2025-05-14 18:05:00,,
U02362,NK14024904,view,2025-05-14 18:07:00,,
U03961,NK13924298,view,2025-05-14 18:08:00,,
U00458,NK13919648,view,2025-05-14 18:15:00,,
U01308,AD00061,view,2025-05-14 18:22:00,,
U01204,AD00577,view,2025-05-14 18:27:00,,
U00458,NK13919648,add_to_cart,2025-05-14 18:30:00,,
U00321,AD03671,view,2025-05-14 18:31:00,,
U04615,AD01932,view,2025-05-14 18:42:00,,
U00321,AD03671,add_to_cart,2025-05-14 18:43:00,,
U04615,AD01932,add_to_cart,2025-05-14 18:43:00,,
U03337,NK13937343,view,2025-05-14 18:57:00,,
U04615,AD01932,purchase,2025-05-14 19:01:00,,
U04992,NK13422691,view,2025-05-14 19:05:00,,
U01098,NK13378578,view,2025-05-14 19:07:00,,
U00005,NK13914854,purchase,2025-05-14 19:09:00,,
U02978,AD02547,view,2025-05-14 19:15:00,,
U03461,AD01259,view,2025-05-14 19:19:00,,
U04483,AD03052,view,2025-05-14 19:22:00,,
U00315,NK13350735,view,2025-05-14 19:24:00,,
U00993,NK13258597,rating,2025-05-14 19:25:00,4,This is a quality product. Very simple. The handle may work lose on you. Simple to tighten back up. Enjoy!
U00744,AD01749,view,2025-05-14 19:26:00,,
U03892,NK14040486,view,2025-05-14 19:26:00,,
U04483,AD03052,add_to_cart,2025-05-14 19:30:00,,
U02102,NK14043069,view,2025-05-14 19:32:00,,
U03461,AD01259,add_to_cart,2025-05-14 19:32:00,,
U02010,AD03253,view,2025-05-14 19:35:00,,
U02825,NK14069313,view,2025-05-14 19:45:00,,
U04798,AD02928,view,2025-05-14 19:45:00,,
U02506,NK14040613,view,2025-05-14 19:46:00,,
U02825,NK14069313,add_to_cart,2025-05-14 19:46:00,,
U02415,NK13280249,view,2025-05-14 19:47:00,,
U02384,AD01648,view,2025-05-14 19:48:00,,
U00458,NK13919648,purchase,2025-05-14 19:49:00,,
U02571,NK13922448,view,2025-05-14 19:52:00,,
U04421,NK13923344,view,2025-05-14 19:52:00,,
U00959,NK14037669,view,2025-05-14 19:56:00,,
U04421,NK13923344,add_to_cart,2025-05-14 19:57:00,,
U04798,AD02928,add_to_cart,2025-05-14 20:02:00,,
U02825,NK14069313,purchase,2025-05-14 20:05:00,,
U02415,NK13280249,add_to_cart,2025-05-14 20:07:00,,
U02304,NK13709080,view,2025-05-14 20:08:00,,
U02984,NK13974105,view,2025-05-14 20:08:00,,
U00741,NK13891619,view,2025-05-14 20:09:00,,
U03461,AD01259,purchase,2025-05-14 20:09:00,,
U00653,AD00099,rating,2025-05-14 20:10:00,5,I like the combination and it works real smooth. Don't like having to carry around keys. For a few more dollors it's worth it.
U00959,NK14037669,add_to_cart,2025-05-14 20:10:00,,
U02304,NK13709080,add_to_cart,2025-05-14 20:10:00,,
U00583,NK14078521,view,2025-05-14 20:12:00,,
U02571,NK13922448,add_to_cart,2025-05-14 20:13:00,,
U02132,AD00199,rating,2025-05-14 20:14:00,5,"Qi&uacute; de g'ngc&aacute;i h&eacute; r&oacute;ngy&ugrave; d&agrave;i l&aacute;i gu'nghu' de r&oacute;ngy&agrave;o, gu'ngr&oacute;ng de ji't&iacute;ng, d'ng qi&uacute; b&egrave;i r&oacute;u z&agrave;i y'q', d&agrave;i l&aacute;i j&iacute;d&agrave; de zh&egrave;nl&iacute;ng sh'ngy'n."
U01230,NK13094390,view,2025-05-14 20:19:00,,
U02415,NK13280249,purchase,2025-05-14 20:20:00,,
U01971,AD00103,rating,2025-05-14 20:25:00,5,"This is the only bike pump I bought that always makes me smile when I use it. I bought this at $6, tax included, delivered in my front door. Cheaper than Walmart. It has no bells and whistles, just a plain pump which delivers air to my kids' bike tires. I don't need a gauge. I already have a tire pressure gauge to do that. Pretty durable. Used it 2x/month for 5 bikes. Still working after 6 months."
U00958,AD01175,view,2025-05-14 20:28:00,,
U02454,NK13918304,view,2025-05-14 20:36:00,,
U04570,AD01877,view,2025-05-14 20:44:00,,
U03409,AD00369,view,2025-05-14 20:50:00,,
U01838,AD00017,view,2025-05-14 20:56:00,,
U02645,AD00704,view,2025-05-14 20:56:00,,
U01380,NK13276313,view,2025-05-14 21:01:00,,
U02154,AD01516,view,2025-05-14 21:01:00,,
U02965,NK13808203,view,2025-05-14 21:01:00,,
U02645,AD00704,add_to_cart,2025-05-14 21:03:00,,
U02811,AD03481,view,2025-05-14 21:05:00,,
U00901,AD02373,view,2025-05-14 21:07:00,,
U02498,AD03865,view,2025-05-14 21:07:00,,
U00999,AD00295,view,2025-05-14 21:14:00,,
U03340,AD01488,rating,2025-05-14 21:14:00,5,"Okay, no 500 word essay on this, it works, no leaks, an upgrade from the stock spigot, but necessary if you want to use the bag for showers.We'd pump clean water into it in the morning, hang the bag, and have drinking water all day. This spigot is a bit more convenient then the spigot that comes with the bag because you can get a faster flow.At the end of the day we'd put boiled water into it from the lake, turn the spigot on a decent flow and get a decent warm shower out of it. I didn't buy the hose attachment - didn't think I needed it anyway and was right. Just get your head under the strea"
U02498,AD03865,add_to_cart,2025-05-14 21:15:00,,
U04798,AD02928,purchase,2025-05-14 21:16:00,,
U02910,AD03373,view,2025-05-14 21:19:00,,
U00272,AD00099,view,2025-05-14 21:21:00,,
U01133,AD03481,view,2025-05-14 21:21:00,,
U03846,AD03366,view,2025-05-14 21:23:00,,
U04268,NK13425869,view,2025-05-14 21:25:00,,
U02068,AD02561,view,2025-05-14 21:28:00,,
U02124,NK13807743,view,2025-05-14 21:37:00,,
U04295,NK13458636,view,2025-05-14 21:39:00,,
U00211,NK14077617,view,2025-05-14 21:40:00,,
U02095,AD00819,view,2025-05-14 21:48:00,,
U04496,AD00606,rating,2025-05-14 21:49:00,2,"I used this mount to attach a scope to a Baikal Model 61 air rifle. The rifle shot about 1 foot high from 30 feet away after mounting the scope. Closer inspection revealed that the front ring was machined to a much lower height than the back ring. Several attempts to shim the ring using strips of soda cans failed to correct the problem. Using two strips of K&S Engineering tin sheeting (0.008x4x10, stock number 5254) as shims under the front ring resolved the problem. Considerable effort was expended getting the mount to work. The mount did not align the scope properly because it was poorly con"
U03466,NK13009254,rating,2025-05-14 22:01:00,4,"It's freaking large, and when you fill it with water it's really heavy. I got it for surfing and just because it sucks being stuck out in the middle of nowhere without water. I could have probably gone with the smaller one and have done just fine, since it just barely fits in my truck box with all my other gear. So far it has worked really well, and I deal with the weight by only filling it half way, washing my gear first, and then dumping it over my head for a shower. Otherwise it's too heavy to lift over my head. There is a little lip on the bottom for pouring but it doesn't work that well. "
U00865,NK13814085,rating,2025-05-14 22:05:00,5,"Fits my nalgene wide-mouth bottle so I don't have to struggle with keeping the hose in the bottle and sanitary. It's a little bulky in a pack and definitely too big for ultralight packing, but I love it still."
U00677,AD03078,view,2025-05-14 22:12:00,,
U00001,NK13700333,view,2025-05-14 22:13:00,,
U03223,NK14038342,view,2025-05-14 22:13:00,,
U02418,NK13762820,view,2025-05-14 22:18:00,,
U00398,AD00749,view,2025-05-14 22:20:00,,
U02333,AD02928,view,2025-05-14 22:21:00,,
U01723,NK13825647,rating,2025-05-14 22:24:00,5,At first glance the headlamp looked flimsy but it does everything well.Turned off the lights in the house to try it out as soon as I could put batteries in.It does it's job so well that I quickly forgot the light were out.You can do any chore with both hands free and the light directed at whatever you are looking at.No long term report but I am pleased with this purchase.
U01640,AD03690,view,2025-05-14 22:26:00,,
U00398,AD00749,add_to_cart,2025-05-14 22:27:00,,
U00001,NK13700333,add_to_cart,2025-05-14 22:28:00,,
U03570,AD01234,view,2025-05-14 22:28:00,,
U01887,AD01259,view,2025-05-14 22:29:00,,
U04728,NK13710596,view,2025-05-14 22:31:00,,
U03223,NK14038342,add_to_cart,2025-05-14 22:32:00,,
U03570,AD01234,add_to_cart,2025-05-14 22:33:00,,
U04722,NK13712021,view,2025-05-14 22:33:00,,
U04479,AD02332,view,2025-05-14 22:38:00,,
U00880,AD00146,view,2025-05-14 22:44:00,,
U04479,AD02332,add_to_cart,2025-05-14 22:46:00,,
U03766,AD00844,rating,2025-05-14 22:47:00,5,"This ATC has been updated by Black Diamond to have two side cutouts for a 30% weight reduction. The one pictured is the old version. Which you receive is of little consequence, the original unit wasn't particularly heavy.Among the four ATCs from Black Diamond, this one is the best for new climbers. Unlike the standard symmetrical ATC, it has friction teeth on one side that aid in holding and lowering heavier climbers. If you want to belay a lighter climber, you can flip it around for less friction. Unlike the minimalist ATC Sport, it has a second opening for belaying more than one climber. You"
U01860,NK14119825,view,2025-05-14 22:54:00,,
U04317,AD01096,view,2025-05-14 22:55:00,,
U00398,AD00749,purchase,2025-05-14 23:12:00,,
U04479,AD02332,purchase,2025-05-14 23:24:00,,
U00001,NK13700333,purchase,2025-05-14 23:26:00,,
U03570,AD01234,purchase,2025-05-15 00:02:00,,
U04659,NK13093421,rating,2025-05-15 04:06:00,5,"Given as a gift, and I was impressed, the quality is there. It is a heavy, in a good way watch. The company has an excellent reputation, and have been around along time."
U00310,AD03332,rating,2025-05-15 04:07:00,5,"My son's bicycle seat ripped after about 2 hours of use. Blah! Anyway, I bought this very cheap seat to replace it. (3 year old son, so that size bike.) This seat is holding up well after hours of use, and is softer than the seat that came with the bike. Simple, practical, good value."
U02664,AD02862,rating,2025-05-15 04:36:00,5,I bought 2 of these Ford my boys to go rafting in the river they fit well and are new
U02661,AD00611,rating,2025-05-15 05:15:00,5,Guests like to have them in and out of my house (I keep it around 50-60 in the winter). Apparently they are also good for women if you have bad cramps.
U01221,NK13945897,rating,2025-05-15 06:23:00,5,"Studies find that light or reflectors on the ankle - which generate a circular motion - immediately inform drivers that they are seeing a bike. That circular motion announces loudly - ""I am a bike."" I use this thing all the time for night riding - it is a great light and it is very visible. And when I go for a dog walk, I strap it to my arm - a great light. Once during a night time community parade, I made it full size and put it on my dogs collar. People were coming out of the crowd to ask where they could get a dog collar like that!Great light. Versatile. Be visible my friends!"
U03358,AD01526,rating,2025-05-15 06:44:00,3,"Fortunately, I have a good set of mechanical skills or I'd have sent it back. It's alright once you figure out how to attach it to your bike. But you have to be able to figure out how to assemble it yourself."
U00845,NK14084707,view,2025-05-15 07:01:00,,
U00357,AD01592,view,2025-05-15 07:11:00,,
U01824,AD02698,rating,2025-05-15 07:12:00,3,Did not work on 223/556 AR for me. All other cleaning jags/rods etc... I've used a .22 will clean a 223/556. Not this one.
U02554,AD03999,view,2025-05-15 07:15:00,,
U03564,NK13848051,view,2025-05-15 07:17:00,,
U03564,NK13848051,add_to_cart,2025-05-15 07:18:00,,
U03675,NK13074588,view,2025-05-15 07:18:00,,
U01175,AD02995,view,2025-05-15 07:19:00,,
U02179,NK14037485,view,2025-05-15 07:19:00,,
U04554,AD01237,view,2025-05-15 07:31:00,,
U03675,NK13074588,add_to_cart,2025-05-15 07:32:00,,
U00260,AD03567,view,2025-05-15 07:34:00,,
U04552,NK14008815,view,2025-05-15 07:36:00,,
U01678,AD00606,view,2025-05-15 07:38:00,,
U04577,NK13746194,rating,2025-05-15 07:52:00,4,I ordered this for my husband along with a couple other bike necessities and it was exactly what he needed and has been riding the bike ever since. We live in a remote area and had tried a couple stores with no success. We were trying to get it before a bike ride he wanted to take but it didn't make it in time. The only problem I had was when it is not on Amazon Prime you just never know when it is going to arrive because there are no guarantees. I always order through Amazon Prime unless I absolutely can't find the product listed through Amazon Prime.
U03955,NK13205027,view,2025-05-15 07:58:00,,
U02084,NK13904300,view,2025-05-15 07:59:00,,
U01086,NK14042292,rating,2025-05-15 08:00:00,5,"Only thing you have to be careful of is, don't turn the lock to hard. It holds the rounds just fine without &#34;Hulking&#34; the knob. If you do &#34;Hulk&#34; the knob the small bearing will pop out and you'll spend all day crawling on the floor trying to find it."
U00383,NK12939690,view,2025-05-15 08:03:00,,
U00383,NK12939690,add_to_cart,2025-05-15 08:08:00,,
U01355,NK13816838,rating,2025-05-15 08:08:00,5,"This new Flambeau Safe Shot Double Gun Case is a great new product, with great value and performance for the long haul. I am keeping my Ruger .338 win mag and my Remington Express 12 gauge shotgun in mine now at home ,and when I am in the field, on the hunt. This case rides well, in the back of a truck,SUV or utility vehicle . It has a lot of room ,for a couple of scoped rifles ,or one scoped rifle and a shotgun, or whatever you might want to put in it. It is made of quality materials, for a safe place to store or transport your weapons, at a reasonable cost.It has quality latches ,with holes "
U02121,NK13082786,view,2025-05-15 08:08:00,,
U02369,AD02661,rating,2025-05-15 08:08:00,5,"Bought this to round out my garages weight set and training area. Same product you wold use in any gym. Only dig is the collars are the angled screw style and so a pain to use, but the bars diameter matches all the other standard bars so I just used some extra collars form them."
U03955,NK13205027,add_to_cart,2025-05-15 08:12:00,,
U04677,AD03737,view,2025-05-15 08:22:00,,
U02467,AD02080,view,2025-05-15 08:24:00,,
U04677,AD03737,add_to_cart,2025-05-15 08:24:00,,
U02522,AD03006,view,2025-05-15 08:28:00,,
U03375,NK13806841,view,2025-05-15 09:05:00,,
U03805,NK12885839,view,2025-05-15 09:11:00,,
U00696,AD00760,view,2025-05-15 09:12:00,,
U00518,AD03454,view,2025-05-15 09:13:00,,
U04955,AD02066,view,2025-05-15 09:15:00,,
U03955,NK13093095,view,2025-05-15 09:17:00,,
U04490,NK13327527,view,2025-05-15 09:18:00,,
U01668,NK12824399,view,2025-05-15 09:20:00,,
U03805,NK12885839,add_to_cart,2025-05-15 09:21:00,,
U03109,AD01570,view,2025-05-15 09:26:00,,
U01446,AD00989,rating,2025-05-15 09:29:00,4,I bought a Fisher pen back in the 70's and that cartridge still works great. No little smears coming out of it. The new ones loose pressure but they're the only game in town.
U01184,AD03370,view,2025-05-15 09:31:00,,
U01184,AD03370,add_to_cart,2025-05-15 09:33:00,,
U02349,NK12886687,view,2025-05-15 09:38:00,,
U00252,NK13826089,view,2025-05-15 09:39:00,,
U01971,AD00307,view,2025-05-15 09:56:00,,
U04223,AD01884,view,2025-05-15 10:06:00,,
U03453,NK14083784,view,2025-05-15 10:13:00,,
U01601,AD02213,view,2025-05-15 10:14:00,,
U03489,AD01909,view,2025-05-15 10:15:00,,
U03059,AD03309,view,2025-05-15 10:16:00,,
U00349,AD03255,view,2025-05-15 10:21:00,,
U03453,NK14083784,add_to_cart,2025-05-15 10:21:00,,
U00349,AD03255,add_to_cart,2025-05-15 10:22:00,,
U03489,AD01909,add_to_cart,2025-05-15 10:23:00,,
U04426,AD01286,view,2025-05-15 10:23:00,,
U00515,AD01568,view,2025-05-15 10:25:00,,
U02309,AD02489,view,2025-05-15 10:27:00,,
U03167,AD01767,view,2025-05-15 10:27:00,,
U00694,AD02064,view,2025-05-15 10:33:00,,
U04502,NK13808165,view,2025-05-15 10:35:00,,
U00898,NK13806735,view,2025-05-15 10:36:00,,
U02309,AD02489,add_to_cart,2025-05-15 10:40:00,,
U03167,AD01767,add_to_cart,2025-05-15 10:40:00,,
U04728,AD03294,view,2025-05-15 10:48:00,,
U03453,NK14083784,purchase,2025-05-15 10:50:00,,
U00898,NK13806735,add_to_cart,2025-05-15 10:52:00,,
U03425,AD02856,view,2025-05-15 10:52:00,,
U04502,NK13808165,add_to_cart,2025-05-15 10:55:00,,
U03799,AD00394,view,2025-05-15 10:57:00,,
U04562,NK12885836,view,2025-05-15 10:58:00,,
U02420,AD03058,view,2025-05-15 11:05:00,,
U03126,AD03149,view,2025-05-15 11:05:00,,
U02771,AD00754,view,2025-05-15 11:07:00,,
U03425,AD02856,add_to_cart,2025-05-15 11:11:00,,
U03588,AD03514,view,2025-05-15 11:12:00,,
U02139,AD01286,view,2025-05-15 11:13:00,,
U04799,NK13923447,view,2025-05-15 11:14:00,,
U04022,NK14037775,view,2025-05-15 11:16:00,,
U04562,NK12885836,add_to_cart,2025-05-15 11:19:00,,
U03117,NK13807415,view,2025-05-15 11:20:00,,
U03126,AD03149,add_to_cart,2025-05-15 11:20:00,,
U00955,AD00271,view,2025-05-15 11:22:00,,
U01369,AD02489,view,2025-05-15 11:29:00,,
U02440,AD01495,view,2025-05-15 11:32:00,,
U01345,NK14064838,view,2025-05-15 11:33:00,,
U03957,AD01598,view,2025-05-15 11:33:00,,
